ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
3.339999,35,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.1,-38.41009
3.439999,36,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.35,-33.1762
3.539999,37,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.15,-27.17655
3.639999,38,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.15,-35.7531
3.739999,39,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.1,-43.02956
3.839998,40,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.2,-52.72419
3.939998,41,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.4,-25.84575
4.039999,42,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.2,-25.8252
4.139998,43,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.4,-42.1227
4.239998,44,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.15,-29.33525
4.339998,45,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.25,-40.81606
4.439998,46,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.2,-36.3004
4.539998,47,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.4,-44.76794
4.639998,48,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.25,-39.76035
4.739998,49,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.3,-16.7375
4.839998,50,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.1,-42.65711
4.939998,51,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.3,-29.4447
5.039998,52,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.2,-45.54179
5.139997,53,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.25,-46.07709
5.239997,54,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.2,-24.43095
5.339997,55,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.35,-25.1533
5.439997,56,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.15,-45.3747
5.539997,57,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.3,-31.73665
5.639997,58,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.3,-21.2062
5.739997,59,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.1,-19.51325
5.839997,60,120050763756141417637313656231117773244774551323320410715750220536663246510527442324323467430301702341100540553313156732464205533672664436255354522525425422170747532651251242454270615542226373270174141373154046503511135336766402161733200166041,1.15,-40.5992

