ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
2.64,28,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030234444622504131443106624430461563166315123561643462354253610552602302263262621614015644000633416332553163432525300412635441,-28.52,0,-75.71296
2.74,29,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030234444622504131443106624430461563166315123561643462354253610552602302263262621614015644000633416332553163432525300412635441,-52.25,0,-107.124
2.839999,30,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030234444622504131443106624430461563166315123561643462354253610552602302263262621614015644000633416332553163432525300412635441,-69.07,0,-118.8811
2.939999,31,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030234444622504131443106624430461563166315123561643462354253610552602302263262621614015644000633416332553163432525300412635441,-44.27,0,-107.8002
3.039999,32,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030234444622504131443106624430461563166315123561643462354253610552602302263262621614015644000633416332553163432525300412635441,-9.32,0,-68.43577
3.139999,33,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030234444622504131443106624430461563166315123561643462354253610552602302263262621614015644000633416332553163432525300412635441,-78.53,0,-143.2111
3.239999,34,025533545636210515404562653251061203053616625304620333115204522266415451214202463144306100425001654432020353610516154035463160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-13.8,0,-55.4481
3.339999,35,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-1.05,0,-62.8079
3.439999,36,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-10.5,0,-91.78729
3.539999,37,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-0.2,0,-74.69061
3.639999,38,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-2.85,0,-77.81775
3.739999,39,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-0.85,0,-82.88826
3.839998,40,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-11.1,0,-91.10826
3.939998,41,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-12.25,0,-97.03025
4.039999,42,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-11.75,0,-84.90783
4.139998,43,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030234444622504131443106624430461563166315123561643462354253610552602302263262621614015644000633416332553163432525300412635441,-25.55,0,-62.08018
4.239998,44,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-9.65,0,-97.64105
4.339998,45,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-20.1,0,-77.90062
4.439998,46,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-3.3,0,-93.47729
4.539998,47,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-20.45,0,-91.64077
4.639998,48,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,0,0,-131.5993
4.739998,49,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-0.7,0,-87.74907
4.839998,50,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-1.15,0,-50.64966
4.939998,51,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-1.4,0,-40.09626
5.039998,52,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-0.45,0,-32.2059
5.139997,53,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-1,0,-22.9671
5.239997,54,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-0.05,0,-20.20915
5.339997,55,665013626340415013305560261146305141606650666106430040560223601316141256551055242362063213445302453421306210366660162030233160105646532056102502332500204634021044450644444623044422166332405242365144234630126542146333412645164461241626131153641,-1.6,0,-22.90794

