ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
1.84,20,157237070216254460466514651524435412114050203601467714253264653630350234655307665701242174456357761510730643027276027056022316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.6,-21.30675
1.94,21,157237070216254460466514651524435412114050203601467714253264653630350234655307665701242174456357761510730643027276027056022316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2.05,-9.507151
2.04,22,313616157773660654062653423760745401441345260632141540772101644470745375535225001512247270425574767054633261221533022020342316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.5,-15.20925
2.14,23,313616157773660654062653423760745401441345260632141540772101644470745375535225001512247270425574767054633261221533022020342316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-16.93004
2.24,24,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.9,-24.63095
2.34,25,313616157773660654062653423760745401441345260632141540772101644470745375535225001512247270425574767054633261221533022020342316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-20.7088
2.44,26,157237070216254460466514651524435412114050203601467714253264653630350234655307665701242174456357761510730643027276027056022316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2.1,-23.4683
2.54,27,157237070216254460466514651524435412114050203601467714253264653630350234655307665701242174456357761510730643027276027056022316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-25.55335
2.64,28,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.9,-21.1543
2.74,29,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.6,-21.4299
2.839999,30,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.9,-6.17375
2.939999,31,157237070216254460466514651524435412114050203601467714253264653630350234655307665701242174456357761510730643027276027056022316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-18.13055
3.039999,32,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-31.1199
3.139999,33,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.6,-20.17785
3.239999,34,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2.1,-11.24645
3.339999,35,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-30.59166
3.439999,36,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2,-23.12479
3.539999,37,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-31.01835
3.639999,38,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-15.885
3.739999,39,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-27.5694
3.839998,40,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-28.20424
3.939998,41,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-23.22711
4.039999,42,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-19.0515
4.139998,43,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2.2,-20.27815
4.239998,44,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-19.3772
4.339998,45,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2.2,-28.99226
4.439998,46,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-13.92719
4.539998,47,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-9.20415
4.639998,48,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2,-6.574199
4.739998,49,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-14.5054
4.839998,50,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.6,-8.182551
4.939998,51,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-22.07385
5.039998,52,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-21.42895
5.139997,53,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2.1,-17.08505
5.239997,54,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.9,-27.89385
5.339997,55,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-32.01635
5.439997,56,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.8,-12.2745
5.539997,57,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.7,-17.5651
5.639997,58,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2.2,-19.66444
5.739997,59,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,2,-15.1083
5.839997,60,453536761553241550625117110211152773572071015721206554251563764634154641255243342633425074740560556245066265646571511216262316100770421120125564674335346307253156762036572350565757726653100746111150017722527272045666350151252442047116073446430,1.9,-11.9987

