ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
4.639998,48,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-46.778
4.739998,49,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-110,0,-114.3793
4.839998,50,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-130,0,-133.3519
4.939998,51,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-70,0,-76.77935
5.039998,52,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-100,0,-104.243
5.139997,53,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-90,0,-91.1981
5.239997,54,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-110,0,-119.3687
5.339997,55,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-110,0,-122.5476
5.439997,56,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-90,0,-100.2234
5.539997,57,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-100,0,-105.9854
5.639997,58,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-80,0,-119.3358
5.739997,59,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-41.68335
5.839997,60,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-117.5097
5.939997,61,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-80,0,-100.6349
6.039997,62,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-90,0,-95.83996
6.139997,63,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-65.7649
6.239996,64,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-142.1104
6.339996,65,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-120,0,-127.0388
6.439996,66,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-200,0,-202.4167
6.539996,67,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-70,0,-111.0604
6.639996,68,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-70,0,-76.3199
6.739996,69,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-120,0,-134.9999
6.839996,70,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-83.6976
6.939996,71,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-36.45174
7.039996,72,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-30,0,-114.7354
7.139996,73,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-60,0,-92.32275
7.239995,74,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-125.7129
7.339995,75,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-110,0,-120.3292
7.439995,76,231204144652321532325404613302160214100515445565415466365330110612255630516216431553034206335646004050511623553341242455233154425462640556364514606532146623460300031163266242032412561551621245003461401330144065150366110362262623153202626651046,-144.1,0,-158.3125
7.539995,77,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-24.2562
7.639995,78,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-76.6146
7.739995,79,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-150,0,-153.2297
7.839995,80,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-62.9533
7.939995,81,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-42.4663
8.039995,82,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-110,0,-114.2496
8.139996,83,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-85.08469
8.239996,84,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-70,0,-98.65141
8.339996,85,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-120,0,-153.8949
8.439997,86,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-84.66451
8.539997,87,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-100,0,-134.899
8.639997,88,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-60,0,-112.4973
8.739998,89,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-117.0586
8.839998,90,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-80,0,-129.7098
8.939999,91,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-130,0,-133.1812
9.039999,92,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-49.1382
9.139999,93,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-140,0,-147.4809
9.24,94,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-132.1754
9.34,95,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-30.7239
9.440001,96,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-42.6707
9.540001,97,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-46.0126
9.640001,98,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-50,0,-62.22635
9.740002,99,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-57.20195
9.840002,100,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-28.2401
9.940002,101,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-70,0,-118.8266
10.04,102,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-80,0,-93.18205
10.14,103,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-47.79025
10.24,104,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-110.6168
10.34,105,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-120,0,-142.4897
10.44,106,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-33.0963
10.54,107,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-120,0,-122.8185
10.64001,108,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-12.5703
10.74001,109,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-71.30276
10.84001,110,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-60,0,-87.3483
10.94001,111,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-160,0,-167.6727
11.04001,112,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-61.6077
11.14001,113,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-88.7899
11.24001,114,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-90,0,-94.3772
11.34001,115,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-32.77685
11.44001,116,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-120,0,-126.4468
11.54001,117,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-15.39875
11.64001,118,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-140,0,-146.5188
11.74001,119,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-140,0,-143.6322
11.84001,120,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-120,0,-126.4428
11.94001,121,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-22.6605
12.04001,122,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-80,0,-114.9381
12.14001,123,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-37.83105
12.24001,124,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-35.2871
12.34001,125,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-60,0,-82.5258
12.44001,126,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-130,0,-131.5888
12.54001,127,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-138.1395
12.64001,128,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-139.5651
12.74001,129,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-58.8188
12.84001,130,136041420251042105312442606513426644240363430646632233115424360513136136551544036200305521210001232516164001640003311161266123223516554661526211633334454366112106630563440453314254150106566156501246166525544113344460016320163213064302143116605,-11.65,0,-156.59
12.94001,131,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110344506150321004001042350050504646342661544142262226325216225036342014425561262343365224224151516363141534661425334655620426,-10.12,0,-127.2739
13.04001,132,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110346123223516554661526211633334454366112106630563440453314254150106566156501246166525544113344460016320163213064302143116605,-39.66,0,-105.4293
13.14001,133,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110346123223516554661526211633334454366112106630563440453314254150106566156501246166525544113344460016320163213064302143116605,-13.05,0,-61.60425
13.24002,134,136041420251042105312442606513426644240363430646632233115424360513136136551544036200305521210001232516164001640003311161262224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-37.2695
13.34002,135,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-30,0,-42.85515
13.44002,136,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-100,0,-150.6369
13.54002,137,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-17.2184
13.64002,138,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,-130,0,-131.0038
13.74002,139,360320112202454440154235123533414562231223065362662614113345132442046335605245666411510113443535454415015150623340320345404323213365206300422662510153565355324652245602611025030135042115413404442433242310441360624343434231510012060066254466431,-87.86,0,-131.8986
13.84002,140,060435223055462116362302431302044261152652550035513246643414503424326614260142142246524412336622500500246011200140604110342224364531361153616362550144431635141251126301441521305440200120424635355440346434435350251505242222206455506056426314606,0,0,-82.43645
