ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
2.939999,31,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,-0.05,-72.48171
3.039999,32,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.1,-71.71025
3.139999,33,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0,-71.09306
3.239999,34,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,-0.1,-68.63948
3.339999,35,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.05,-65.75051
3.439999,36,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.2,-73.49799
3.539999,37,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,-0.25,-79.25271
3.639999,38,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.25,-70.76534
3.739999,39,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.1,-81.47217
3.839998,40,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.3,-85.10708
3.939998,41,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.35,-69.32597
4.039999,42,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.15,-81.27965
4.139998,43,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.25,-69.77428
4.239998,44,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.1,-68.94187
4.339998,45,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.25,-65.31045
4.439998,46,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.1,-74.78091
4.539998,47,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,-0.1,-68.88272
4.639998,48,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,-0.1,-52.30676
4.739998,49,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.1,-101.6058
4.839998,50,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.15,-70.89809
4.939998,51,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,-0.05,-78.73338
5.039998,52,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.15,-88.32394
5.139997,53,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.05,-77.80717
5.239997,54,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.25,-67.5525
5.339997,55,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.15,-71.7131
5.439997,56,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.05,-59.12125
5.539997,57,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.25,-57.03354
5.639997,58,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0,-110.5951
5.739997,59,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,-0.15,-74.69902
5.839997,60,272353574274440106374274526473453544233220153576425120612513257513324252106477724775564464265521414440053002505702210076031045665510323740117620101121046655747177130316752225567570156033451136300741413675754725502235165017356607441304123533430,0.3,-78.42896

