ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
1.74,19,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-118.72,0,-133.241
1.84,20,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-152.48,0,-155.8411
1.94,21,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-140.25,0,-161.6236
2.04,22,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-137.33,0,-146.8881
2.14,23,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-154.39,0,-157.6723
2.24,24,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-169.8,0,-183.4315
2.34,25,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-135.36,0,-145.5265
2.44,26,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-164.72,0,-185.0571
2.54,27,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-148.13,0,-160.4885
2.64,28,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-126.14,0,-147.6258
2.74,29,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-186.33,0,-196.7788
2.839999,30,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-144.5,0,-153.1677
2.939999,31,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-106.78,0,-128.7674
3.039999,32,160211040451062523655462441542500561632534206110313206624265251030464556236303463634153323166631421114340350024413113316463346633536010401653545155164601655036611560433220054104555235123115154450543310326516642645621323012216062455142442035641,-118,0,-208.6867
3.139999,33,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-151.83,0,-161.5217
3.239999,34,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-31.97,0,-138.5068
3.339999,35,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123140554445050034235332012551365253361112116045524166404613640104140041025566146654112646522010522223244536334144060652645650,-85.22,0,-148.7574
3.439999,36,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123140554445050034235332012551365253361112116045524166404613640104140041025566146654112646522010522223244536334144060652645650,-122.01,0,-200.6423
3.539999,37,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-127.82,0,-148.0762
3.639999,38,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123140554445050034235332012551365253361112116045524166404613640104140041025566146654112646522010522223244536334144060652645650,-125.72,1,-180.2095
3.739999,39,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-39.84,0,-92.34339
3.839998,40,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-153.8,0,-156.6011
3.939998,41,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-61.92,0,-148.5513
4.039999,42,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-24.09,0,-115.192
4.139998,43,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-190.55,0,-202.4674
4.239998,44,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-99.04,0,-114.7681
4.339998,45,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-169.99,0,-187.1941
4.439998,46,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-94.93,0,-98.12607
4.539998,47,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-137.57,0,-150.2525
4.639998,48,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-117.92,0,-132.7621
4.739998,49,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-195.75,0,-230.6949
4.839998,50,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-146.1,0,-162.6997
4.939998,51,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-43.88,0,-68.47339
5.039998,52,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-51.96,0,-138.7794
5.139997,53,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-139.17,0,-161.241
5.239997,54,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-89.86,0,-111.3267
5.339997,55,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-147.73,0,-155.4386
5.439997,56,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-57.53,0,-126.3943
5.539997,57,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-87.08,0,-138.0828
5.639997,58,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-129.85,0,-150.8421
5.739997,59,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-126.63,0,-137.7773
5.839997,60,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-106.6,0,-161.5896
5.939997,61,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-111.9,0,-155.814
6.039997,62,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-133.08,0,-149.1217
6.139997,63,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-31.75,0,-132.0602
6.239996,64,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-30.21,0,-58.13806
6.339996,65,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-186.02,0,-192.4712
6.439996,66,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-41.08,0,-117.0236
6.539996,67,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-108.02,0,-144.9791
6.639996,68,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-218.88,0,-239.81
6.739996,69,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-143.44,0,-155.4967
6.839996,70,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-213.02,0,-230.9429
6.939996,71,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-53.37,0,-183.6214
7.039996,72,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-76.25,0,-97.09914
7.139996,73,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-155.55,0,-160.5186
7.239995,74,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-153.47,0,-165.377
7.339995,75,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-150.11,0,-172.8523
7.439995,76,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-161.75,0,-171.5879
7.539995,77,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-167.71,0,-194.8059
7.639995,78,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-176.24,0,-193.0073
7.739995,79,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-110.88,0,-136.5853
7.839995,80,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-46.81,0,-130.1318
7.939995,81,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-122.2,0,-131.785
8.039995,82,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-81.96,0,-103.6061
8.139996,83,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-158.85,0,-176.5319
8.239996,84,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-195.46,0,-204.9077
8.339996,85,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-157.38,0,-168.808
8.439997,86,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-94,0,-114.1619
8.539997,87,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-198.67,0,-203.0404
8.639997,88,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-31.9,0,-68.40035
8.739998,89,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-203,0,-212.7431
8.839998,90,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-130.57,0,-146.6054
8.939999,91,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-187.95,0,-200.3828
9.039999,92,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-32.43,0,-173.4258
9.139999,93,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-47.97,0,-138.7796
9.24,94,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-154.87,0,-160.4241
9.34,95,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-74.01,0,-169.5178
9.440001,96,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-123.32,0,-130.4317
9.540001,97,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-188.79,0,-200.0327
9.640001,98,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-130.65,0,-145.0644
9.740002,99,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-139.9,0,-145.0973
9.840002,100,103651106361545263514356205001023065054130222410560165042002241445553405255151544644555625312531046431023524240603426123144404112313440616002411433216435611623430524425425260500413542046622343614543541204103366134062332132402113020140253026335,-95.36,0,-123.4784

