ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
4.739998,49,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-46.06,0,-72.59409
4.839998,50,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-39.07,0,-76.8797
4.939998,51,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-73.65,0,-91.94325
5.039998,52,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-12.01,0,-38.83854
5.139997,53,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-47.42,0,-91.43909
5.239997,54,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-14.85,0,-45.43275
5.339997,55,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-43.56,0,-67.66304
5.439997,56,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-57.76,0,-90.2327
5.539997,57,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-48.34,0,-78.78831
5.639997,58,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-78.02,0,-123.6872
5.739997,59,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-56.54,0,-88.76759
5.839997,60,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-47.48,0,-91.47861
5.939997,61,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-64.11,0,-103.3461
6.039997,62,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-84.5,0,-116.9169
6.139997,63,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-40.56,0,-69.71587
6.239996,64,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-100.34,0,-118.6819
6.339996,65,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-38.66,0,-79.6319
6.439996,66,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-48.27,0,-59.44814
6.539996,67,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-44.15,0,-63.45206
6.639996,68,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-27.92,0,-57.232
6.739996,69,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-63.97,0,-96.74553
6.839996,70,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-81.99,0,-123.9638
6.939996,71,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-62.38,0,-96.71013
7.039996,72,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-65.6,0,-98.49965
7.139996,73,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-46.4,0,-77.36979
7.239995,74,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-28.25,0,-68.66441
7.339995,75,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-93.08,0,-127.081
7.439995,76,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-53.17,0,-79.72126
7.539995,77,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-39.09,0,-68.73022
7.639995,78,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-42.24,0,-78.43831
7.739995,79,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-53.99,0,-74.81202
7.839995,80,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-69.73,0,-106.4408
7.939995,81,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-36.96,0,-69.77056
8.039995,82,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-65.36,0,-97.38364
8.139996,83,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-34.35,0,-72.15807
8.239996,84,132161556560254553156232534102014016003655520201115613312611314563522043513400360144661225151534146402205641621035120615205115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-36.75,0,-82.35925
8.339996,85,132161556560254553156232534102014016003655520201115613312611314563522043513400360144661225151534146402205641621035120615205115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-8.03,0,-71.29982
8.439997,86,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-14.21,0,-63.50555
8.539997,87,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-47.87,0,-83.56309
8.639997,88,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-56.16,0,-94.65991
8.739998,89,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-85.45,0,-123.7826
8.839998,90,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-48.91,0,-94.74167
8.939999,91,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-50.28,0,-74.36247
9.039999,92,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-85.39,0,-119.2687
9.139999,93,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-61.63,0,-82.63079
9.24,94,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-71.34,0,-121.9062
9.34,95,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-31.83,0,-65.90094
9.440001,96,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-50.92,0,-70.97476
9.540001,97,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-47.83,0,-88.26308
9.640001,98,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-107.75,0,-141.7288
9.740002,99,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-12.49,0,-50.06429
9.840002,100,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-36.31,0,-69.26984
9.940002,101,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-20.6,0,-37.76434
10.04,102,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-43.94,0,-86.89793
10.14,103,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-101.92,0,-127.3621
10.24,104,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-65.68,0,-92.81096
10.34,105,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-38.94,0,-79.18217
10.44,106,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-43.81,0,-70.7587
10.54,107,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-61.06,0,-94.71215
10.64001,108,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-65.96,0,-93.22085
10.74001,109,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-38.06,0,-68.94881
10.84001,110,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-48.22,0,-70.69111
10.94001,111,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-50.56,0,-91.39874
11.04001,112,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-127.96,0,-164.7255
11.14001,113,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-33.15,0,-66.7972
11.24001,114,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-21.72,0,-56.87171
11.34001,115,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-50.02,0,-64.28703
11.44001,116,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-66.63,0,-112.3526
11.54001,117,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-81.44,0,-106.2089
11.64001,118,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-52.41,0,-92.50881
11.74001,119,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-80.12,0,-112.2013
11.84001,120,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-41.59,0,-122.7525
11.94001,121,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-63.36,0,-88.85968
12.04001,122,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-77.46,0,-97.79649
12.14001,123,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-48.33,0,-100.64
12.24001,124,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-14.61,0,-60.94864
12.34001,125,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-44.32,0,-77.24487
12.44001,126,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-28.07,0,-59.27495
12.54001,127,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-40.04,0,-70.26331
12.64001,128,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-10.4,0,-40.08036
12.74001,129,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-78.25,0,-92.99176
12.84001,130,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-40.84,0,-76.11597
12.94001,131,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-64.4,0,-101.5773
13.04001,132,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-67.42,0,-102.4012
13.14001,133,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-52.28,0,-75.07241
13.24002,134,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-19.03,0,-57.69325
13.34002,135,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-75.23,0,-118.1854
13.44002,136,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-77.96,0,-129.8258
13.54002,137,343215415562555314420030642202154564154266452012602500110231442622240600354352635531655352260200006243304545224422561433335115145104336423022225602654361102333036543024553040351564325011332464164144265606241115023061660562550320542010233216130,-64.26,0,-104.0386
