ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
2.64,28,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-38.29,0,-79.43616
2.74,29,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-26.09,0,-52.77024
2.839999,30,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-31.01,0,-44.53704
2.939999,31,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-37.43,0,-87.0868
3.039999,32,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-32.9,0,-76.76834
3.139999,33,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-17.39,1,-80.20631
3.239999,34,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-38.23,0,-57.39323
3.339999,35,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-24.52,0,-67.81691
3.439999,36,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-27.2,1,-56.13794
3.539999,37,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-18.69,0,-52.03995
3.639999,38,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-14.54,1,-57.26121
3.739999,39,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-33.65,0,-55.66765
3.839998,40,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-54.81,0,-70.20107
3.939998,41,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-18.26,0,-50.48375
4.039999,42,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-18.82,0,-69.69695
4.139998,43,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-18.33,0,-59.44379
4.239998,44,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-56.64,0,-79.3958
4.339998,45,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-32.48,0,-70.17638
4.439998,46,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400031656246452634412066000204064141630116250150151453233260104540213235536266615035541256601325143006312065655220530050664536,-40.15,0,-62.57103
4.539998,47,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-61.75,0,-91.8721
4.639998,48,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-87.14,0,-107.9957
4.739998,49,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-80.08,0,-114.5309
4.839998,50,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-75.37,0,-97.88327
4.939998,51,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-50.04,0,-78.97474
5.039998,52,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-95.03,0,-135.5593
5.139997,53,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-70.09,0,-102.1267
5.239997,54,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-73.21,0,-109.721
5.339997,55,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-58.67,0,-82.4675
5.439997,56,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-69.85,0,-105.4041
5.539997,57,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-55.3,0,-84.87522
5.639997,58,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-61.42,0,-103.7476
5.739997,59,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-72.65,0,-114.0543
5.839997,60,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-53.02,0,-88.30225
5.939997,61,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-50.22,0,-86.86914
6.039997,62,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-71.9,0,-113.953
6.139997,63,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-50.01,0,-73.86404
6.239996,64,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-72.59,0,-101.8065
6.339996,65,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-56.57,0,-72.83488
6.439996,66,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-61.16,0,-85.47378
6.539996,67,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-54.83,0,-72.24495
6.639996,68,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-66.41,0,-96.53864
6.739996,69,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-70.79,0,-93.14265
6.839996,70,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-56.57,0,-76.78518
6.939996,71,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-71.26,0,-106.3953
7.039996,72,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-58.94,0,-82.57016
7.139996,73,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-65.45,0,-95.89419
7.239995,74,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-50.08,0,-86.67971
7.339995,75,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-55.16,0,-73.41634
7.439995,76,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-62.59,0,-88.9705
7.539995,77,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-67.24,0,-100.1924
7.639995,78,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-76.91,0,-102.098
7.739995,79,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-60.76,0,-112.2202
7.839995,80,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-44.24,0,-63.31079
7.939995,81,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-40.97,0,-66.88986
8.039995,82,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-67.01,0,-107.9747
8.139996,83,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-58.04,0,-87.70512
8.239996,84,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-73.26,0,-108.6245
8.339996,85,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-53.2,0,-67.45176
8.439997,86,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-46.12,0,-72.79012
8.539997,87,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-50.97,0,-76.03137
8.639997,88,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-65.53,0,-96.32948
8.739998,89,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-73.52,0,-107.4687
8.839998,90,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-78.73,0,-116.2136
8.939999,91,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-55.97,0,-81.63132
9.039999,92,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-82.03,0,-110.4856
9.139999,93,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-84.8,0,-124.5804
9.24,94,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-64.3,0,-87.35725
9.34,95,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-43.17,0,-75.49394
9.440001,96,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-71.73,0,-111.9974
9.540001,97,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-75.49,0,-104.4157
9.640001,98,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-57.16,0,-97.6508
9.740002,99,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-72.03,0,-101.4884
9.840002,100,420622140263431141226264521521243264134602021554103130434621326262012364615150520642515245202334615024410363252146163400035415244056615326112034453115606263136010003165420234563153255260525124566562043656643036044623046401102341535212043631643,-92.17,0,-130.27

