ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
1.44,16,254644552343430262031256406236465040251050404603244462611511206043065544334244605544136563353342112326311053051640140234424556063235462332425433226412423142456312304316236164600565244215552262656452433220564451240203443513025444050361366525034,-2.37,0,-44.67465
1.54,17,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,0,0,-32.6528
1.64,18,564524556140512621103606663400612211163545104656423315331203242140203134605224633355504161455464550361161555210113442645540535606451430225533666151055224554601033524112466633345515350200514453634420656331444233624133100511366261622561312043531,-53.86,0,-157.527
1.74,19,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-100,0,-163.3638
1.84,20,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123140535606451430225533666151055224554601033524112466633345515350200514453634420656331444233624133100511366261622561312043531,-70.02,0,-177.1641
1.94,21,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123140535606451430225533666151055224554601033524112466633345515350200514453634420656331444233624133100511366261622561312043531,-89.04,0,-176.0934
2.04,22,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-9.95,0,-105.1547
2.14,23,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123140535606451430225533666151055224554601033524112466633345515350200514453634420656331444233624133100511366261622561312043531,-52.51,0,-132.4344
2.24,24,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123140535606451430225533666151055224554601033524112466633345515350200514453634420656331444233624133100511366261622561312043531,-48.57,0,-107.5561
2.34,25,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-30,0,-45.49644
2.44,26,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-41.78,0,-50.69235
2.54,27,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-110,0,-174.0603
2.64,28,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-199.8,0,-200.2252
2.74,29,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-159.85,0,-160.5003
2.839999,30,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,0,0,-19.9757
2.939999,31,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-21.88,0,-33.48879
3.039999,32,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-140,0,-175.535
3.139999,33,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-173.36,0,-192.2923
3.239999,34,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-109.5,0,-129.6406
3.339999,35,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-161.73,0,-189.6126
3.439999,36,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-211.78,0,-220.071
3.539999,37,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-151.68,0,-151.6798
3.639999,38,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-109.6,0,-118.9186
3.739999,39,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,0,0,-127.9687
3.839998,40,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-71.93,0,-103.6975
3.939998,41,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-160,0,-165.5285
4.039999,42,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,0,0,-58.8022
4.139998,43,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-223.56,0,-224.7711
4.239998,44,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,0,0,-44.11445
4.339998,45,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-19.8,0,-59.3045
4.439998,46,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-191.93,0,-212.4885
4.539998,47,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-50,0,-104.064
4.639998,48,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,0,0,-35.03408
4.739998,49,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-3.96,0,-45.93077
4.839998,50,032654153064061545203534351602355060245005055060365400102402112316203144412516624562324536162233516660461454054002556123141521623543226030251056131013543204261240244100510200045511636236244401526521266550500165545014503302140625052244313441314,-139.9,0,-139.9003

