ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
1.54,17,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.29,0,-78.88861
1.64,18,322316523450646515362146453462034244333656244304013646464332050251561232406654035335636054344344140531454660424615204101531602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.84,0,-60.05842
1.74,19,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.94,0,-83.9474
1.84,20,320322355120622434345412301234542363453054412261554014636510133041514035322664626102623615156411602435124123256212425502112643030211432655116112000104146641412056643654520341432534224104660464401526362425124123436642114665504402512210056050625,0,0,-69.33009
1.94,21,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-0.7,0,-162.9737
2.04,22,322316523450646515362146453462034244333656244304013646464332050251561232406654035335636054344344140531454660424615204101531602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-10.92,0,-67.5489
2.14,23,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-42.79,0,-102.5025
2.24,24,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.9,0,-58.6714
2.34,25,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.08,0,-83.52444
2.44,26,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.5,0,-89.91974
2.54,27,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.8,0,-78.98652
2.64,28,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.37,0,-112.9986
2.74,29,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-30.05,0,-142.2926
2.839999,30,264455200233025226060524646245630060163320131561026511263026204306232350251350335122165261336345330340356600611115044341116501510031525040304563265136101025326221445301550116466536431224302522546140643564504315254144554560163440042361165044504,0,0,-55.1491
2.939999,31,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.75,0,-110.8801
3.039999,32,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-13.84,0,-93.53684
3.139999,33,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-9.7,0,-65.10564
3.239999,34,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-8.8,0,-78.65718
3.339999,35,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.5,0,-64.86306
3.439999,36,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.8,0,-86.1195
3.539999,37,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.9,0,-83.82272
3.639999,38,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.35,0,-119.5318
3.739999,39,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-9.1,0,-126.7199
3.839998,40,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.25,0,-78.12369
3.939998,41,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-24.19,0,-103.0954
4.039999,42,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.6,0,-95.20948
4.139998,43,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.73,0,-52.10023
4.239998,44,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-15.61,0,-83.85626
4.339998,45,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-10.6,0,-69.79169
4.439998,46,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.4,0,-83.58323
4.539998,47,024401405423530015401531330040206632544335423442334045153246320104422450322262166522512004220013540241324411060345251153134551656423160211221000161045146555501454222512545453552256224223646016550551564401650662005340545513502452214250220162422,-0.15,0,-90.38914
4.639998,48,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.1,0,-51.2849
4.739998,49,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.35,0,-55.53711
4.839998,50,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.83,0,-39.20945
4.939998,51,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.99,0,-71.11854
5.039998,52,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.95,0,-140.0462
5.139997,53,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301034135302605522462660055100550261504340226542244501201206402242006563614055556044446261024636043131520331652666436502225034,-2.45,0,-45.06131
5.239997,54,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.92,0,-64.39465
5.339997,55,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-9.01,0,-78.39399
5.439997,56,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.57,0,-99.16716
5.539997,57,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.92,0,-99.81316
5.639997,58,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-32.09,0,-128.1571
5.739997,59,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.65,0,-45.14655
5.839997,60,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-7.35,0,-55.08546
5.939997,61,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.55,0,-69.80334
6.039997,62,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.5,0,-84.96032
6.139997,63,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.7,0,-63.23053
6.239996,64,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.96,0,-106.1683
6.339996,65,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.45,0,-140.1395
6.439996,66,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.69,0,-86.41784
6.539996,67,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-19.37,0,-154.0215
6.639996,68,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.75,0,-88.9543
6.739996,69,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-83.8,0,-131.6411
6.839996,70,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-83.5,0,-150.1603
6.939996,71,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.1,0,-140.0422
7.039996,72,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.37,0,-65.24416
7.139996,73,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.45,0,-80.71443
7.239995,74,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.45,0,-116.5099
7.339995,75,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-0.75,0,-80.22716
7.439995,76,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.1,0,-72.21986
7.539995,77,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-0.8,0,-83.22363
7.639995,78,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.9,0,-95.7163
7.739995,79,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-10.39,0,-132.722
7.839995,80,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.35,0,-103.982
7.939995,81,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031033444020112654465360606044134232506014312343554012614523646654232240654563211404422562216322605552366026554201165613130,-0.2,0,-69.4717
8.039995,82,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-8.63,0,-140.7946
8.139996,83,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031033444020112654465360606044134232506014312343554012614523646654232240654563211404422562216322605552366026554201165613130,0.1,0,-90.37924
8.239996,84,346444163066433055106601033514516022563631665152223152154003632262262363161533303625051134064260021460222404250154222552216610253500230262024165323314566424415331656636555343616224603643565615566502366353262645466235444404555113522256340210622,-3.81,0,-77.02993
8.339996,85,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-0.95,0,-53.01146
8.439997,86,422065246563122415356250350565105033014422604262360232461546545630145320606455303500515656205021562640655642236046066640210206604541020140102534565534424405343153314563202366661516411244620363512564401565543250542235051310652665320506505554616,-25.22,0,-127.9574
8.539997,87,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-46.41,0,-75.76797
8.639997,88,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.65,0,-98.14348
8.739998,89,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-12.4,0,-87.58506
8.839998,90,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.75,0,-72.9121
8.939999,91,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.64,0,-91.58988
9.039999,92,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-14.71,0,-82.76182
9.139999,93,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.25,0,-80.51889
9.24,94,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301034305516064521003034605640303405402660360135554560424210542200036164535355241540331536023564250561502230665662135343460341,0.6,0,-64.13718
9.34,95,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.6,0,-67.40988
9.440001,96,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.55,0,-61.94808
9.540001,97,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.9,0,-90.53993
9.640001,98,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.7,0,-59.53498
9.740002,99,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-11.92,0,-83.18625
9.840002,100,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-0.95,0,-79.11546
9.940002,101,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.1,0,-56.56214
10.04,102,016013113546631313211160652653360006524666415254054615631211366331422463002664136135142265020164243231450025212263554246642435513126636263631214625401035163653202210644222531020565411502600264151235315523312431421532324046441214246666320620200,0,0,-79.02505
10.14,103,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.26,0,-89.59428
10.24,104,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-7.21,0,-67.63264
10.34,105,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-15.47,0,-87.01273
10.44,106,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301032634350533122430056446446102014156163365140004553066230514523413034124622141311465512314133166036242542232232406012300556,-3.43,0,-65.75017
10.54,107,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-14.11,0,-98.90159
10.64001,108,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-7.75,0,-115.2325
10.74001,109,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301032634350533122430056446446102014156163365140004553066230514523413034124622141311465512314133166036242542232232406012300556,0.85,0,-50.02169
10.84001,110,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.3,0,-112.1228
10.94001,111,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301032615432416130361121420436432563654210116105515515543363161222223162544363511564505152626534515650555563030343264212352600,-1.68,0,-130.4595
11.04001,112,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.95,0,-59.29126
11.14001,113,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-12.06,0,-69.20354
11.24001,114,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-6.62,0,-53.0187
11.34001,115,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.55,0,-115.8532
11.44001,116,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-10.81,0,-67.85135
11.54001,117,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-7.23,0,-89.41391
11.64001,118,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.05,0,-84.29059
11.74001,119,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-3.45,0,-66.6209
11.84001,120,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-9.06,0,-102.1595
11.94001,121,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.35,0,-50.68343
12.04001,122,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.8,0,-111.6879
12.14001,123,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.65,0,-79.17094
12.24001,124,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301034415046462534053410343324064105053201442012520540225614203445603666323620566334546412114066033105633056506666206306202125,-10.25,0,-58.4296
12.34001,125,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-13.16,0,-130.4286
12.44001,126,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.75,0,-40.30669
12.54001,127,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.05,0,-67.35723
12.64001,128,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-5.18,0,-44.38979
12.74001,129,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-77.87,0,-124.2668
12.84001,130,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-1.8,0,-113.5085
12.94001,131,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.55,0,-106.6713
13.04001,132,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-15.22,0,-101.2587
13.14001,133,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-4.15,0,-79.9485
13.24002,134,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-2.6,0,-146.233
13.34002,135,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-47.84,0,-162.8605
13.44002,136,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-43.5,0,-124.4215
13.54002,137,310436222302154140363364661234013465563165520440116356265621320112321234526166245505150122662116124055562165111066556301031602115460056063163604510046313011461226466623240232532250531304044550151555346660433025036254443031651225613252503026552,-9.29,0,-67.35366
