ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
4.139998,43,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-72.3,0,-103.4089
4.239998,44,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-275.61,0,-287.1295
4.339998,45,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-160.83,0,-176.7754
4.439998,46,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-65.42,0,-105.0413
4.539998,47,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-97.55,0,-138.9423
4.639998,48,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-63.5,0,-110.0882
4.739998,49,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-96.38,0,-197.8359
4.839998,50,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634233651044045541154265566213312006621510364443346221641331046626416065146514622644636450533223211111036630663311532101343046,-93.17,0,-210.4066
4.939998,51,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-56.2,0,-104.4217
5.039998,52,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-80.8,0,-221.8373
5.139997,53,220622256066525505253161056203415453140064061340625264252154240001332021645404441245541432040061504301654365504344130064234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-51.99,0,-85.91752
5.239997,54,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-229.16,0,-257.7123
5.339997,55,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-133.47,0,-182.159
5.439997,56,314554516235522213611253121425440101636446261203324012110626355416514033214304664235542144014015014561454013605165466333523023326603126302012604451436552263464535115515263561253122230662153305361621232254145160564226314224646231260112602055661,-155.36,0,-262.9316
5.539997,57,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-53.32,0,-171.3439
5.639997,58,314554516235522213611253121425440101636446261203324012110626355416514033214304664235542144014015014561454013605165466333526333633336330410211110454526130205100525333140561101435226340310304112634441333065452246443543131511431246435263041351141,-134.9,0,-188.72
5.739997,59,526043266054256204551103450356242104304330231343513421006224225640134633221516665146222144241401441113354425061423455415144146511611126210550160654222151233123624506434640336545665466366464004136546024555436535051240300503350414000356551316525,-141.65,0,-173.3255
5.839997,60,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-23.56,0,-80.45464
5.939997,61,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-113.55,0,-141.2999
6.039997,62,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-63.98,0,-147.2758
6.139997,63,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-103.91,0,-119.5286
6.239996,64,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-68.05,0,-157.5359
6.339996,65,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-69.5,0,-118.6281
6.439996,66,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-72.55,0,-127.9757
6.539996,67,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-23.7,0,-65.19061
6.639996,68,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-189.55,0,-202.0838
6.739996,69,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-147.82,0,-212.4567
6.839996,70,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-160.34,0,-181.9063
6.939996,71,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-81.11,0,-129.0933
7.039996,72,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-60.87,0,-134.7408
7.139996,73,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-177.56,0,-195.7549
7.239995,74,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-237.22,0,-249.1493
7.339995,75,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-170.36,0,-215.0443
7.439995,76,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-186.34,0,-201.7662
7.539995,77,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-147.39,0,-159.5865
7.639995,78,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-112,0,-158.1801
7.739995,79,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-119.2,0,-168.7032
7.839995,80,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-54.26,0,-167.2698
7.939995,81,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-194.49,0,-211.2974
8.039995,82,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-159.25,0,-195.9111
8.139996,83,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-154.99,0,-195.6746
8.239996,84,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-246.24,0,-251.6975
8.339996,85,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-129.08,0,-144.9374
8.439997,86,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-76.8,0,-116.1082
8.539997,87,351602542045240263105411605605353115434345450246236325564411643510033344015515645123310244064651313511431652116452330640336550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-139.24,0,-191.2983
8.639997,88,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-58.7,0,-194.8137
8.739998,89,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-63.51,0,-110.0263
8.839998,90,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634236550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-64.18,0,-239.5648
8.939999,91,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634236550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-98.62,0,-198.905
9.039999,92,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-64.24,0,-104.1333
9.139999,93,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634236550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-70.72,0,-162.6642
9.24,94,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634236550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-39.18,0,-75.0873
9.34,95,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634236550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-69.06,0,-174.7133
9.440001,96,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-30.73,0,-131.5542
9.540001,97,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634236550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-59.59,0,-161.6232
9.640001,98,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634236550141306145634414462460666265142606150413413665224461141224566664642303146535244212435522153221161504525042540615412563,-49.45,0,-130.5486
9.740002,99,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-40.47,0,-77.47612
9.840002,100,421014002115663005162502040263613243546616413003156151666363134562625265546343040245655532554202044660321652505023050634234602413223114346560530451316323163544404242131661440125445141231641441504102121641513216600533225350313102221622620200445,-93.82,0,-130.1755

