ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
0.02,1,-1,-1,-1
0.04,2,406513042011661353451440115256035625513260420613233136316616562201253452126222506654353315326053365553314345114235654146432064215624410432355052553430232205423210562242525251261225235255532224152266146220066233153654303610654662640362044310232,0.4,-433.0267
0.14,3,556413563534333542060253663462065254321401622522004262332531321356220262404356145361221015260263262631531625221524151211112543503216555166666630044164511423334523426163440503603515303564646016336212554656444155215061213226555430552042044424431,-5.9,-194.5412
0.24,4,552104266132463561342415311124035323260543432303302246356613322625530265101135356300250463003210126242236614100212603601655666302004200233633632625543113306435415561153521362432552121455056353240645251103601611412652101263453642256541010156462,0,-136.1628
0.34,5,532213610442005231652466550113545211152062411540054411643510320234425335006336506515262606213145134166542134565460311562662053111502566561534453302562255305110312331450546615445233111152651311031433531531534021015526233441053266504525441534443,0.3,-142.2334
0.44,6,205405515360451421105450231025233134333344255653322150503655244634253426501231620010503005336655056604425354663556645442400333114560251032341250020523655033216214101642521044005553131042425654145630332526520510340356014514136300443325536161033,0,-138.4737
0.54,7,161103524553233132031635443030426563026164204360013564533363204665406234130512014535233341146614035612562502136065313665125063150135043262063235512152661451546102510643103365532133346002046124015656002462056154243011365014635456352335141465365,0,-153.4807
0.64,8,552104266132463561342415311124035323260543432303302246356613322625530265101135356300250463003210126242236614100212603601651551654206134105431314310465253320412352512031521030464434360322341121505125203516222356056306251155164501163042645201006,-2.77,-111.9271
0.7400001,9,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216163556525146245053335054263215664140462344542064110420654116504124046435024413145025443440233662626525544260254205264500065,-10,-121.6124
0.8400001,10,424336260441141664251243465444135433164140606232145504161205554012633132056304153564512132456012233602241155230024651436335305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-8.06,-113.3334
0.9400001,11,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-10.92,-64.26521
1.04,12,161103524553233132031635443030426563026164204360013564533363204665406234130512014535233341146614035612562502136065313665125305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-6.18,-61.5194
1.14,13,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-5.86,-76.6052
1.24,14,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-14.85,-82.07679
1.34,15,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-19.07,-75.35181
1.44,16,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-7.34,-46.6626
1.54,17,235224052266563641161225533123546415421240441352360021336302620150233063024206003310646206306350663414652411410442263365115305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-13.46,-94.43221
1.64,18,235224052266563641161225533123546415421240441352360021336302620150233063024206003310646206306350663414652411410442263365115305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-6.34,-48.59441
1.74,19,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-2.13,-105.9294
1.84,20,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-2.61,-96.75313
1.94,21,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-3.05,-62.79279
2.04,22,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-15.87,-47.03001
2.14,23,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-13.42,-66.2072
2.24,24,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-11.61,-72.71309
2.34,25,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-6.2,-41.6066
2.44,26,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-15.56,-38.958
2.54,27,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-8.13,-94.65572
2.64,28,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-6.25,-42.612
2.74,29,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-7,-73.98369
2.839999,30,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-2.23,-45.0185
2.939999,31,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-1.83,-41.31289
3.039999,32,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-0.15,-41.05201
3.139999,33,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-2.35,-41.1769
3.239999,34,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-8.36,-68.1133
3.339999,35,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-1.35,-53.92099
3.439999,36,616656016052341513156650666232004515055132213005040310512406622512041533564534543156160113313103053053260642160455100641524014111624436242160154213246604316246362235006104055136643240204132002543504145316113033211653242451242243650253064166205,-10.97,-74.9022
3.539999,37,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-1.86,-60.13707
3.639999,38,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-7.19,-92.21561
3.739999,39,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-9.7,-79.28281
3.839998,40,264134322110526220030234643306343444340660250235261105130624344121044351350236641550424250425045406334443013502152544151324431101011260631560252012463663066403130304451564653314564653522232343315530642542563542136240463030325142311624420324151,0,-56.46359
3.939998,41,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-19.73,-77.15738
4.039999,42,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-1.2,-58.638
4.139998,43,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-6.34,-55.2816
4.239998,44,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-4.67,-60.45131
4.339998,45,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-4.77,-49.63871
4.439998,46,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-30.11,-58.5892
4.539998,47,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-4.94,-78.46162
4.639998,48,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-1.98,-45.23259
4.739998,49,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-6.19,-95.19221
4.839998,50,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,0.1,-60.77841
4.939998,51,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-8.97,-67.25501
5.039998,52,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-9.63,-53.997
5.139997,53,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-0.05,-50.71739
5.239997,54,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-11.19,-82.1677
5.339997,55,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-7.52,-83.33319
5.439997,56,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-8.12,-55.13602
5.539997,57,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-16.25,-56.20041
5.639997,58,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-1.4,-19.8178
5.739997,59,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-10.58,-59.772
5.839997,60,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-12.29,-55.99629
5.939997,61,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-24.95,-68.891
6.039997,62,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-12.67,-51.5354
6.139997,63,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-19.26,-77.52191
6.239996,64,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-0.55,-60.2467
6.339996,65,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-10.63,-43.19209
6.439996,66,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-3.44,-53.7807
6.539996,67,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-5.21,-57.17659
6.639996,68,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-31.84,-96.10998
6.739996,69,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-1.2,-52.8733
6.839996,70,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-20.52,-70.82941
6.939996,71,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-5.18,-35.55549
7.039996,72,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-5,-62.79729
7.139996,73,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-10.46,-53.04429
7.239995,74,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,-18.92,-55.3708
7.339995,75,323255265013050420504112563113561263565446062422464401501312212516401300422436631552561402504450314056015456563534461216165305220143006454043052141106420660664026226430256422435123540565244334654542264354225603565130423313336546603466201320524,0.15,-62.71439

