ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
2.44,26,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.5,-5.110548
2.54,27,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.4,-6.46825
2.64,28,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.3,-12.8827
2.74,29,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.15,-5.3944
2.839999,30,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.95,-5.9745
2.939999,31,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.7,-7.697351
3.039999,32,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.1,-6.759798
3.139999,33,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.35,-9.469248
3.239999,34,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.1,-8.652948
3.339999,35,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.8,-17.92095
3.439999,36,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.8,-9.771749
3.539999,37,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.1,-13.1272
3.639999,38,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.4,-5.490399
3.739999,39,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.35,-11.2788
3.839998,40,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.25,-4.835848
3.939998,41,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.35,-9.6066
4.039999,42,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.35,-7.6937
4.139998,43,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.15,-7.443099
4.239998,44,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.2,-9.3439
4.339998,45,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.9,-16.0039
4.439998,46,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.45,-7.819602
4.539998,47,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.05,-10.97805
4.639998,48,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.25,-13.98365
4.739998,49,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.75,-17.2903
4.839998,50,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.35,-15.15785
4.939998,51,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.05,-12.85451
5.039998,52,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.2,-14.08875
5.139997,53,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.15,-15.76795
5.239997,54,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.75,-10.9026
5.339997,55,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.9,-10.9005
5.439997,56,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.85,-6.698599
5.539997,57,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.8,-10.7707
5.639997,58,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,3.4,-13.13464
5.739997,59,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4,-5.825097
5.839997,60,661217007327441547115530451047413726210561173623575647072612134325326675146751553216775276325732157036252264511207616417200136777464223106416750210264636746517656752552767216340457510261700223427164436312765264432432605336646517204161460474704,4.05,-7.870699

