ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
3.239999,34,645366616021526166774527140505455153455741346757140533377724305412114022027102275555520341542763006015245117740053040225552077225176353451016261140045672610057163003014776243637575067144025270162552216607773356547216403101006602455236673565216,0,-366.3502
3.339999,35,230073516740267131152775306001060166770157022067254266044552722146332403552004054247164424512271441461547506466123565755236566144123727665141644051272126644056561025535724450617476465424247235562562351241412324412245575666511332750303674620050,-36.24,-362.2242
3.439999,36,742400036442520273010036136327373077443404557564246754307010052444505606427361013440144723453644276514404535544455755202360541636527332736375542374646136557353361176167773560107550050036100401024772063443771632672112327764462657177401422446461,0,-374.9967
3.539999,37,125663273224543142634346062303446730044351654613604304633417273144223005454261525531776127365443467647154315210317565720667304124511455000045401207731436202634165630116475251663253605766054135311547144754255663210630515023177344655254112562614,-34.09,-380.1577
3.639999,38,302270256122015265700043255367557034264567260251144256121551355007224447353331032525546751634777761745674560677262467317044514045067224762502540026660500440567606147357422442417752020730326256717714136506715553072651114516141621462042206056334,-6.55,-365.5103
3.739999,39,370226057111402767320670171405004725507476745664671121703616615717464541316270467667130506273603465072655117330250640702224761660442453377544661757772266421721034040754576342524746011704602260131750122537757302443252251171133137002534764203265,-5.12,-380.0611
3.839998,40,512166676633205077544417463310417565350710026376046521473452125325701213666506020476702511317474662056516301570143111141150250013505364535211532427057202662125725602270462501314716442556241103103760122337143361417530653453514637710704350143754,-44.46,-355.007
3.939998,41,553073546101111705746257602072470515105736560273345477020515357034464334674523454024441607623236753572536701642421621067774324053452414364104332200350440251404642643102467516663152325732117113161122567336157307026020127044056761225016375307104,-27.03,-366.0742
4.039999,42,252433053770116742402155631130564766237556303365204711706155430355675247602116073704570313735276022033565331372224214515247166216161211615514353402077656200732772022124572300737577223255274273506767202654175211335372556347503242070121774101730,1.6,-377.4001
4.139998,43,435163000053460526163166422351504167274144507046036536566704753437121575734042723214347476047375122742201701563366202606610347160636163344552235754477127416162126331212476214733115653665535564617565155546741001117134640312642171277277336550313,-38.02,-367.43
4.239998,44,612227124476120262430153702532043540552645204354104233010007511510677744276164054300046003434464750415200366622310637273661445366221023603447634434355766301137522422171212545446456406406432476643756614140270333272573337371073353751602331641377,-36.29,-365.8991
4.339998,45,241200245302651220727700563521270155142750323741333374307673252457543347050170524745357664316254253033527335324641044315777070450546255737122475055771522417025141427726241312666667266737056367445572526512450560172170016411260214046476142017317,-72.9,-366.8885
4.439998,46,271331566374443167350433212032432546017556454015754276743100417477475302622646775427675512366433432574340164505700164775515216534734020765673716451354264230054411455723777643004257071372741525612161670654155671174157546032276634642374713326576,-14.59,-359.9534
4.539998,47,037705326016077101560601547360137040746210563731724635763742430276366621053527516503014113341162126553016150333652267373625705325147035373273244445764217235267146615225766731721146454640727273760520136557177502350655171124320753653144662311623,-46.32,-378.6568
4.639998,48,023447605137071023521525615754125417764500525521563550641345631352151732721051153272746514130561436752071765521754736343545444526737004334623207400406324735104727727563623216361512211471463553414676035123452334746270677173340475515156130664134,-69.8,-363.658
4.739998,49,631216763545042114504663370115674373712676450115540606570366265565432302736105132203264643571077020114167775531476260550657012402356111721534416365021473642644753634323652027531765450421042362650563241140552267442763175407026365465500510707363,-15,-344.6646
4.839998,50,634077766022615241530244370145127754304614717054044126312727270545717143245022236033251617334237517305566516227367066040142252033316501677004450536702123633645273556273672612127574760346136161412471344174450343531321457715653547107156570653014,-24.3,-383.7435
4.939998,51,060053663121555715035164461507442071244020705541752342037653071304000055661632325323513177431455174430227764214574774263511431726574043410224205672063640750755304610160763002653721741275646030156772102313677124163213012320473254341122663755401,-28.2,-351.8057
5.039998,52,265475105714035156466064027137223030417570531122065052323547274165221665610136654217557554537127221062224762224374251017151454037553750272045051732644076163436522356234677010166757023101560767502550710237547460701377500257350527406354710667550,-20.8,-378.2005
5.139997,53,777643074507656047550662426025403351112041464505115230105737541363435005076363500100240201343231461645550156131425162666656620206276353342203455046477764627626102466762766052561423236055244727212571257176120601173550534116746162167021037026206,-24.4,-366.4104
5.239997,54,027563567034777750041472440220563121412620610726255567473556447310203510417051747321220303121126305775157667173225012277627347616620237071442367025036462001544762212037550625454762630203675555117560106401171333550716322613601544716270232132563,2.8,-361.2872
5.339997,55,265366213034421270733553431117456547103217706534040724436153601704216542402331440375276254271663311741153300626632475457275063010154546142144052326664127347477651472733115075026461671334065543501562167672521246335171702601343331543702522370771,-91.31,-349.6938
5.439997,56,757761113771310447351524570571621031455401644673444336511533174707714667023036474262731744344754615735214526075465541471654462575172012661565203247255157514454705064466564454103164702126734414700713723315571613646741705522163757055154666607305,-30.59,-365.6631
5.539997,57,043313511600132611100022350324544740754725771532715667540245410063363022162577271603302704330302022706707136615545672707526572567177227635220674714440327525516230523033466706712512567057415441312155713774760455302417241300327123461755132714116,-7.37,-368.0911
5.639997,58,342757457574642356703705014501226150746507102630502754372724736676142213606564237257222714512754131207662517070536162031016126661720076033500442423003154562407614473314474241164712404141633122330172064550561270472760746050462720664212200464131,-48.7,-345.7275
5.739997,59,365132163115342141677652532051103035773157204012724222102403672332152521275317777162474522326362357562067470526023041571003513534563270700120254557667761020517522530676565366450762042471110507652472761732720313144634010046755244764612037177261,-17.65,-390.2548
5.839997,60,327071525760446262706351122377222531706371225554657174640553567173146255015452254067213240556451021411013433757046467615501041205201555013430236255732161512424651732210565620074754014437345301130672637337551207660522056225332003333215464602607,-24.7,-379.0774

