ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
2.14,23,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.9,-6.935451
2.24,24,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.45,-8.189701
2.34,25,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.65,-8.444302
2.44,26,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2,-4.902949
2.54,27,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.3,-10.85995
2.64,28,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-8.519749
2.74,29,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.8,-14.0985
2.839999,30,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.75,-8.486649
2.939999,31,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.15,-9.744801
3.039999,32,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.4,-5.915051
3.139999,33,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.75,-9.165298
3.239999,34,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.45,-5.840747
3.339999,35,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-4.292799
3.439999,36,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.65,-6.148102
3.539999,37,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.3,-7.025502
3.639999,38,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-7.974502
3.739999,39,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.1,-4.833601
3.839998,40,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.3,-12.25605
3.939998,41,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.15,-6.285001
4.039999,42,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.1,-3.8393
4.139998,43,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.15,-8.830103
4.239998,44,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.85,-8.1093
4.339998,45,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.9,-4.114049
4.439998,46,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.15,-4.643
4.539998,47,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.3,-5.888851
4.639998,48,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.15,-12.4866
4.739998,49,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.65,-4.49195
4.839998,50,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.2,-9.65295
4.939998,51,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.45,-9.36805
5.039998,52,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.85,-3.909
5.139997,53,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.2,-8.52195
5.239997,54,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-4.20305
5.339997,55,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.3,-4.905051
5.439997,56,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.9,-8.7967
5.539997,57,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.6,-13.4046
5.639997,58,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-3.517851
5.739997,59,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.9,-8.089753
5.839997,60,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.75,-5.15405
5.939997,61,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.6,-10.7003
6.039997,62,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.6,-8.574902
6.139997,63,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.45,-4.387451
6.239996,64,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.15,-3.782851
6.339996,65,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2,-4.883701
6.439996,66,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2,-12.92865
6.539996,67,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.3,-6.085099
6.639996,68,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.8,-7.379401
6.739996,69,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-7.097998
6.839996,70,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.3,-9.5415
6.939996,71,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.2,-5.006849
7.039996,72,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.35,-7.953649
7.139996,73,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.95,-7.5202
7.239995,74,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.3,-7.550354
7.339995,75,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.1,-3.7895
7.439995,76,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.65,-7.90205
7.539995,77,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.8,-13.7812
7.639995,78,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.8,-10.133
7.739995,79,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.1,-4.2395
7.839995,80,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-8.132003
7.939995,81,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.8,-7.534851
8.039995,82,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.85,-8.872652
8.139996,83,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2,-6.7179
8.239996,84,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.5,-5.641949
8.339996,85,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.35,-6.281351
8.439997,86,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2,-4.359449
8.539997,87,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.75,-7.24455
8.639997,88,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.65,-9.027598
8.739998,89,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.75,-7.078351
8.839998,90,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.1,-5.888051
8.939999,91,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.1,-7.370252
9.039999,92,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.8,-5.0365
9.139999,93,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.15,-3.019399
9.24,94,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.6,-4.67355
9.34,95,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.85,-8.5595
9.440001,96,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,2.7,-12.05945
9.540001,97,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.85,-7.704752
9.640001,98,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.7,-4.311199
9.740002,99,125767150417064415427343641776525724710735263203261267676301677267101337724362363747123556276044406067664105721527526637511163460662036424024414572063335107112144214570162360031440154105354775555256510634467354036736150344555367107122077340474,1.85,-9.697102

