ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
1.74,19,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.4,-23.29055
1.84,20,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.75,-43.05486
1.94,21,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.75,-21.88906
2.04,22,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.6,-18.00045
2.14,23,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.5,-23.53119
2.24,24,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.65,-20.5724
2.34,25,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.7,-28.706
2.44,26,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.95,-23.77185
2.54,27,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.7,-17.57764
2.64,28,642330476157356756503163334274453424556421224012442371153216441053440053300352013024470357155720570553423266767211753063444464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.25,-32.64735
2.74,29,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.4,-24.6288
2.839999,30,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.55,-23.61235
2.939999,31,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.6,-23.01605
3.039999,32,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464322235476415642667720546153507044674370512657615416567541172300667200230513552465337151057127054676651660051144043202253162,0.5,-24.8293
3.139999,33,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.7,-16.96705
3.239999,34,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.6,-15.50555
3.339999,35,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.65,-25.78205
3.439999,36,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.95,-19.83404
3.539999,37,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.6,-16.91256
3.639999,38,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.15,-16.99244
3.739999,39,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.8,-14.28651
3.839998,40,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.2,-33.43009
3.939998,41,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.95,-11.95145
4.039999,42,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.2,-14.11335
4.139998,43,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.75,-20.22955
4.239998,44,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.85,-10.98115
4.339998,45,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.55,-24.9449
4.439998,46,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.25,-15.78705
4.539998,47,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.05,-17.00414
4.639998,48,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.3,-19.6442
4.739998,49,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.2,-18.9861
4.839998,50,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.7,-21.89135
4.939998,51,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.95,-28.21165
5.039998,52,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.05,-29.0762
5.139997,53,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.1,-9.114001
5.239997,54,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,0.95,-14.00245
5.339997,55,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.3,-29.7773
5.439997,56,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.1,-21.22885
5.539997,57,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1,-26.25434
5.639997,58,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1,-22.3102
5.739997,59,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1.2,-15.58125
5.839997,60,076644413362723742777466273375354566512420251411132137673173567267361653266217127157755017253345451620467730132476750464324464010445546544634450750131647011643112011632756442741156463331240642150751771613217106005737171032762306016761242175301,1,-13.14605

