ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,AvgRewardCurEpoch
2.24,24,530044063335656040116445543560605163011430404325040101551526642152064100504610555525323636322043641364235244643216425156310330634530665211231660560464015601133442566631521661016612541406032004452554246124506042015533165606561226443344321123211,-14,-1
2.34,25,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-9.63,-1
2.44,26,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-4.08,-1
2.54,27,200236354116526526222444146260664200146432154645535266340460410044116421151426536555522550240244656126261045353124556101555154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.86,-1
2.64,28,200236354116526526222444146260664200146432154645535266340460410044116421151426536555522550240244656126261045353124556101555133360654446306034660531410531044402145460424511535022535402360630533306212350543315353252045134665310646641400634610301,-10.25,-1
2.74,29,230526553613415323240143335654033555061310502065360326135405330502564620365065461523016444330441542131430100450156352656135154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-39.57,-1
2.839999,30,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-9.78,-1
2.939999,31,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-5.64,-1
3.039999,32,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-26.45,-1
3.139999,33,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,0,-1
3.239999,34,053025214022236261352250351622030146533460451044366460661214445243512265643556202350201563441305644402015236150661640530355154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-5.28,-1
3.339999,35,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.78,-1
3.439999,36,656514122535203044636051264202621662055546456053156324123133002155052326001551403631366501206205500531316461340062551661041366423614411461645250012230564014460301356256523224414251340533055156453440153546535616423310635131446006643025166560340,-7.51,-1
3.539999,37,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-1.95,-1
3.639999,38,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-33.73,-1
3.739999,39,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-25.87,-1
3.839998,40,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.86,-1
3.939998,41,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-31.38,-1
4.039999,42,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-7.94,-1
4.139998,43,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-5.9,-1
4.239998,44,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.44,-1
4.339998,45,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-1.99,-1
4.439998,46,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-19.7,-1
4.539998,47,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-11.79,-1
4.639998,48,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-19.68,-1
4.739998,49,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-11.74,-1
4.839998,50,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-21.74,-1
4.939998,51,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251412520221620004662001300162015012414325003146662523063250553044552125666240502142514624342540643620616435046254050021255362,-6,-1
5.039998,52,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-37.51,-1
5.139997,53,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-21.51,-1
5.239997,54,610635055341026642622040252622152051261600345346514525335213151136500536015302166205220142262645411453124542501065446350624413312052205364005023405354202025132651364232212531135511224115245563264541620216151041524506526516551062061054400655000,-31.63,-1
5.339997,55,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251414413312052205364005023405354202025132651364232212531135511224115245563264541620216151041524506526516551062061054400655000,-15.24,-1
5.439997,56,331455442304011622563652541362005562515650116632330213551065316102655140461263666552535506045565112162110155401535134503624004344142154213330543001623550120221333161520520611530554003416134052350546106356165553303423221214325501450425346204664,-0.84,-1
5.539997,57,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-11.76,-1
5.639997,58,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-17.79,-1
5.739997,59,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-19.8,-1
5.839997,60,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-17.87,-1
5.939997,61,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-7.96,-1
6.039997,62,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-21.67,-1
6.139997,63,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-35.41,-1
6.239996,64,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-1.94,-1
6.339996,65,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-13.95,-1
6.439996,66,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-11.8,-1
6.539996,67,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-21.67,-1
6.639996,68,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-3.86,-1
6.739996,69,143225604523065113666136263451425643320213064052532454612263436261414354546252321603221031460205026605524056065254540530035156112610314521345216540014026062256015316605525124002531224134553015425526032034532412163066012433143154421663040125446,0,-1
6.839996,70,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-33.15,-1
6.939996,71,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-35.5,-1
7.039996,72,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-33.7,-1
7.139996,73,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-13.94,-1
7.239995,74,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415312322601116161210044142462314346263162423525503464231541155446441110133420531145514505616230030443111462152542530053465,-17.04,-1
7.339995,75,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-27.69,-1
7.439995,76,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.49,-1
7.539995,77,063546226552231521663526351131334461316443340122263350154033442026504156150350053462202503130305142021165335143061645061462162314335006533106442352314034523320450041454541535050520263346531454224454443326504613232365004321646014241550566653210,-0.95,-1
7.639995,78,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-17.48,-1
7.739995,79,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-25.89,-1
7.839995,80,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-7.77,-1
7.939995,81,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-21.67,-1
8.039995,82,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-24.17,-1
8.139996,83,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-28.76,-1
8.239996,84,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.76,-1
8.339996,85,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-11.66,-1
8.439997,86,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.51,-1
8.539997,87,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-13.8,-1
8.639997,88,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415111424331542121652362222654506551206543311220562432241615515345625450563546540443515342160013665151136440030105566543556,-11.6,-1
8.739998,89,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-1.96,-1
8.839998,90,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-13.84,-1
8.939999,91,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-19.8,-1
9.039999,92,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-9.84,-1
9.139999,93,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-5.94,-1
9.24,94,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.84,-1
9.34,95,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-15.54,-1
9.440001,96,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-13.69,-1
9.540001,97,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-17.64,-1
9.640001,98,320022166654041122355142644040620505420150562153266226001331062322404362123163323120544204344255435006205643545613501351305154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-25.8,-1
9.740002,99,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-23.55,-1
9.840002,100,130136502160600161235334424365110022136026621262155426301624362603265040366506033223461562156165124402650644612136104251415154506566162666203261042066121303350166254636551134423546046604544443313266633513506545524112205340254643113546500154032,-9.79,-1

