ElapsedTime,Epoch,BestDNA,RewardOfBestDNA,CansPickedUpByBest,AvgRewardCurEpoch
3.039999,32,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-27.57,0,-64.923
3.139999,33,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-10.8,0,-42.92259
3.239999,34,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-17.72,0,-39.75135
3.339999,35,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-8.73,0,-43.6619
3.439999,36,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-16.71,0,-41.90425
3.539999,37,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-16.36,0,-36.9497
3.639999,38,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-14.31,0,-38.017
3.739999,39,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-11.18,0,-41.72839
3.839998,40,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-6.57,0,-21.3351
3.939998,41,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-14.12,0,-27.65629
4.039999,42,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-14.74,0,-23.29989
4.139998,43,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-10.86,0,-29.6138
4.239998,44,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-10.65,0,-22.482
4.339998,45,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-13.16,0,-32.28716
4.439998,46,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-6.97,0,-19.16225
4.539998,47,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-12.78,0,-21.6233
4.639998,48,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-2.64,0,-15.73345
4.739998,49,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-9.4,0,-25.91161
4.839998,50,453254540010444424524335640540541165163216646412016665110333635551212515511335216122136543625125420451226000310531526155663510516641364051113401634353513513600011533015115532554552011001316346436563314144412656632240426041616622015605550205031,-13.41,0,-30.14285

